,target,test_prob,test_obj,0.25_test_obj,0.75_test_obj,test_prob_o,test_obj_o,0.25_test_obj_o,0.75_test_obj_o,mv_prob,mv_obj,0.25_mv_obj,0.75_mv_obj,pre_prob,pre_obj,0.25_pre_obj,0.75_pre_obj,dro_prob,dro_obj,0.25_dro_obj,0.75_dro_obj,dro_prob1,dro_obj1,0.25_dro_obj1,0.75_dro_obj1,nonrob_prob,nonrob_obj,scenario_prob,scenario_obj,0.25_nonrob_obj,0.75_nonrob_obj,0.25_scenario_obj,0.75_scenario_obj,lcx_prob,lcx_obj,0.25_lcx_obj,0.75_lcx_obj,test_avg_o,test_avg,0.25_test_avg,0.75_test_avg,test_avg_mv,0.25_test_avg_mv,0.75_test_avg_mv,test_avg_pre,0.25_test_avg_pre,0.75_test_avg_pre,test_avg_lcx,test_avg_dro,0.25_test_avg_dro,0.75_test_avg_dro,test_avg_dro1,0.25_test_avg_dro1,0.75_test_avg_dro1,test_avg_scene,0.25_test_avg_scene,0.75_test_avg_scene,test_in,test_in_lcx,test_in_o,test_in_pre,test_in_mv,test_in_scene,test_in_dro,test_in_dro1,test_cvar,test_o_cvar,test_mv_cvar,0.25_mv_cvar,0.75_mv_cvar,test_pre_cvar,0.25_pre_cvar,0.75_pre_cvar,test_dro_cvar,0.25_dro_cvar,0.75_dro_cvar,test_dro_cvar1,0.25_dro_cvar1,0.75_dro_cvar1,test_scene_cvar,test_lcx_cvar
0,0.0,0.0012000000000000001,-0.898879806609334,-0.9018702944114304,-0.8951737026730198,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.0034000000000000002,-0.7061005129331337,-0.7094577720702135,-0.7023218580635244,0.0026000000000000003,-0.861606989135846,-0.8636019928433744,-0.8607859871399519,0.003,-0.6084579137280837,-0.611735623846553,-0.5987455862656467,0.004,-0.647469002664877,-0.652482609715378,-0.6417368335434579,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9231833752394338,-0.9251017433027285,-0.9198019295024303,-0.7918935832277583,-0.7981623384948325,-0.7860789638846999,-0.886489408123755,-0.8900437472335745,-0.884668984533838,-0.8337700821776158,-0.816780437202295,-0.8238795193234489,-0.8105201157458408,-0.8034552343237941,-0.8095380280013424,-0.799857481261095,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6353545118145221,0.41090089526092505,0.0007429222957689099,-0.8519295653006582,-0.5241966891965423,-0.8275249590739536,-0.2646922534737842,-0.30931598334495913,-0.8570705022348115,-0.6732482284178584,-0.6530176471170759,-0.6569568097810241,-0.6469675592861992,-0.8539854132018456,-0.8561441990909451,-0.8524731008883815,-0.5634255607529918,-0.5775446877243859,-0.5449769611935034,-0.5548595381310092,-0.5626929416248607,-0.546588228884492,-0.4877521898689112,-0.44678977411788734
0,0.01,0.004600000000000001,-0.8995293585640545,-0.902726182511311,-0.8970109601865341,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.010400000000000001,-0.7109299878211217,-0.7174124946597944,-0.7059929564758082,0.01,-0.8630880768211571,-0.8651493794793705,-0.8616905866502176,0.0054,-0.6093917545011865,-0.6138539842094625,-0.5990756908695071,0.015200000000000002,-0.6537110622669416,-0.6593546433652883,-0.6465609251137204,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9258326917315483,-0.9297043489552556,-0.9222476074237391,-0.7972873598685934,-0.8050173295178888,-0.7917384668419605,-0.8895988481537603,-0.8913637816025259,-0.8881244699372746,-0.8337700821776158,-0.8202461463663419,-0.8261986324619648,-0.8166721327088112,-0.8122714796322954,-0.8205582676354823,-0.8038209331308958,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6409891061513794,0.41090089526092505,0.0007429222957689099,-0.8596992153808113,-0.5803503678425244,-0.8275249590739536,-0.31686959688838856,-0.4518066104523957,-0.844666512050958,-0.6732482284178584,-0.6562360448748795,-0.6617492651058603,-0.6495312364854928,-0.8533167817991485,-0.8563526317252528,-0.8517922470090401,-0.562701547458033,-0.5767475512809734,-0.5442312212502656,-0.5563949249911742,-0.5675888744458614,-0.546551678202269,-0.4877521898689112,-0.44678977411788734
0,0.02,0.007200000000000001,-0.9006421433920856,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.02,-0.7144519388920203,-0.7198236965689436,-0.7109130771178578,0.015000000000000003,-0.8634814694909702,-0.8658006307337172,-0.8618985943934943,0.0062,-0.6095282947571914,-0.6138539842094625,-0.5990756908695071,0.022600000000000002,-0.6581881173161499,-0.6630421718952332,-0.6501330458146447,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9265852292840748,-0.931318975530844,-0.9225637169225935,-0.803101182095979,-0.8105284975155402,-0.7980533703729674,-0.890390431490132,-0.8931614922998596,-0.8886779012825117,-0.8337700821776158,-0.8208872195090791,-0.8262109211497407,-0.8166721327088112,-0.8173756526470989,-0.8262657454249188,-0.8076852668091372,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6570364392250326,0.41090089526092505,0.0007429222957689099,-0.8617392824520158,-0.6183701181747288,-0.8275249590739536,-0.3216414780373361,-0.5002898473835041,-0.842057307672983,-0.6732482284178584,-0.6586483138310146,-0.6648676884793329,-0.6522378783227274,-0.8525134382284758,-0.85637544819146,-0.8495796699685076,-0.5626096439099296,-0.5767170539676996,-0.5442312212502656,-0.5568223247901343,-0.5677688282172542,-0.5459148325907848,-0.4877521898689112,-0.44678977411788734
0,0.03,0.007200000000000001,-0.9006421433920856,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.026600000000000002,-0.7162261170177316,-0.7210294265640339,-0.7118027046260967,0.016800000000000002,-0.8636922827434155,-0.8661108147491531,-0.8619075760669829,0.0068000000000000005,-0.6098734099196784,-0.6142953057525821,-0.5990756908695071,0.030600000000000006,-0.6600120895665748,-0.6667044326058239,-0.6522001936490497,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9265852292840748,-0.931318975530844,-0.9225637169225935,-0.806850515014124,-0.8133765277942703,-0.8010447219526373,-0.8908330385520218,-0.8933743753486343,-0.8898601917173778,-0.8337700821776158,-0.8216861105224137,-0.8262109211497407,-0.8166721327088112,-0.8216144526879436,-0.8265426509541145,-0.8150661982737301,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6570364392250326,0.41090089526092505,0.0007429222957689099,-0.8628061180113141,-0.637764741605012,-0.8275249590739536,-0.32658833381463975,-0.53442484574222,-0.842057307672983,-0.6732482284178584,-0.6596301024570426,-0.6681243652356721,-0.6517920162515002,-0.8521546631032934,-0.8562461567963158,-0.8495796699685076,-0.5625297373387534,-0.5767170539676996,-0.5442312212502656,-0.5570821243258124,-0.5675472658408713,-0.545181777203261,-0.4877521898689112,-0.44678977411788734
0,0.05,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.041999999999999996,-0.7181515410503476,-0.7240113032709938,-0.7118241949158688,0.023799999999999998,-0.864052624257049,-0.8664623037018772,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.04540000000000001,-0.662667217048594,-0.6694773765477084,-0.6574864405754421,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8133414847571878,-0.8216575403656442,-0.8088098208945406,-0.8922782931632426,-0.8942384703083626,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.8292698953780009,-0.8401239136945433,-0.8193320874593407,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.866255929365213,-0.6646127100890274,-0.8275249590739536,-0.330019058276975,-0.5747425452889748,-0.8410399078405895,-0.6732482284178584,-0.6604573241627951,-0.6687937105879784,-0.6512246006189978,-0.8485112146700484,-0.8545719590430206,-0.8423763162211637,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5566352534211735,-0.5681928448410662,-0.5446795847591928,-0.4877521898689112,-0.44678977411788734
0,0.08,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.0766,-0.7218848499699662,-0.7255468690752169,-0.7161766430186844,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.051000000000000004,-0.6651529618298467,-0.6727992361564104,-0.6583257958059097,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8241522763412998,-0.8284903889336577,-0.8179882592839772,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.8320567095863286,-0.8410342727746206,-0.8210122938084523,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.69865345298883,-0.8275249590739536,-0.330019058276975,-0.5874418333501641,-0.8410399078405895,-0.6732482284178584,-0.6603585153589715,-0.6683706197021876,-0.6534613259449472,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5567564883886063,-0.5689962723348074,-0.5443173191238355,-0.4877521898689112,-0.44678977411788734
0,0.09,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.08199999999999999,-0.7225255498658008,-0.7255468690752169,-0.7172580324571185,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.06140000000000001,-0.6656651761896711,-0.6727992361564104,-0.660502632096015,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8269032072342697,-0.830277829919473,-0.82229073626895,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.8358005407145692,-0.8448506231351439,-0.8317519215361318,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.7047806507289659,-0.8275249590739536,-0.330019058276975,-0.6077157696393933,-0.8410399078405895,-0.6732482284178584,-0.6592640003452352,-0.6679395553729363,-0.6527638651641497,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5550143524268336,-0.5668132038894012,-0.5405142168843606,-0.4877521898689112,-0.44678977411788734
0,0.1,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.0858,-0.7232328314689386,-0.7255468690752169,-0.7176655112040347,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.0638,-0.6660986858596669,-0.6727992361564104,-0.6625231491648021,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8282437627368809,-0.830277829919473,-0.82229073626895,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.8363217137015238,-0.8448506231351439,-0.8342781961506398,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.708098868876428,-0.8275249590739536,-0.330019058276975,-0.6109392904996094,-0.8410399078405895,-0.6732482284178584,-0.6585822577925049,-0.6679395553729363,-0.6527638651641497,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5549085017208476,-0.5660637881084041,-0.5405142168843606,-0.4877521898689112,-0.44678977411788734
0,0.12,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.1066,-0.72499369521737,-0.7301943785381002,-0.7176655112040347,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.0802,-0.6673671851903642,-0.6749965194694001,-0.6629686596411957,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8346617758976356,-0.8408808432413492,-0.8278503544725275,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.8412395738275835,-0.8473043626083783,-0.8368124499697058,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.7275751369762236,-0.8275249590739536,-0.330019058276975,-0.6380758000612737,-0.8410399078405895,-0.6732482284178584,-0.6570755593564173,-0.6620379804352355,-0.6501013029479336,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5528556489459502,-0.5658888377035318,-0.5379748241749054,-0.4877521898689112,-0.44678977411788734
0,0.15,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.11680000000000001,-0.7260898771700399,-0.7322919569409702,-0.7187710563151901,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.0828,-0.6676383243181382,-0.6756642090783146,-0.6629686596411957,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8365551377125054,-0.841975435832318,-0.8300949286481033,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.841738406583007,-0.8473043626083783,-0.8368124499697058,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.733477021792025,-0.8275249590739536,-0.330019058276975,-0.6398753026714553,-0.8410399078405895,-0.6732482284178584,-0.6561221935290666,-0.6620379804352355,-0.6494168104522731,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5525880406570763,-0.5658888377035318,-0.5379748241749054,-0.4877521898689112,-0.44678977411788734
0,0.18,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.12620000000000003,-0.7270393992006653,-0.733017048333168,-0.7194127181525423,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.0828,-0.6676383243181382,-0.6756642090783146,-0.6629686596411957,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8388752177768615,-0.8454520238552318,-0.8326165985155196,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.841738406583007,-0.8473043626083783,-0.8368124499697058,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.7398102004341057,-0.8275249590739536,-0.330019058276975,-0.6398753026714553,-0.8410399078405895,-0.6732482284178584,-0.6548961941057077,-0.6620379804352355,-0.6472953706452018,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5525880406570763,-0.5658888377035318,-0.5379748241749054,-0.4877521898689112,-0.44678977411788734
0,0.2,0.0082,-0.9006389252442499,-0.9034945833200689,-0.8984623646055377,0.0,-0.7578396325540712,-0.7727372024707524,-0.7486417059867334,0.12840000000000001,-0.7270843501467918,-0.733017048333168,-0.7197498502484904,0.032,-0.864241985011898,-0.8671512001279368,-0.8619075760669829,0.009,-0.6101146203143688,-0.6148983317393084,-0.5990756908695071,0.0828,-0.6676383243181382,-0.6756642090783146,-0.6629686596411957,0.6763797680677366,-0.121788806348925,0.43098575399418726,-0.598425307326519,-0.16746296389860718,-0.09351271875750342,-0.6147549883041897,-0.5814711246189672,0.0007471165334068551,-0.5546190095206953,-0.5703792689630649,-0.5372805704078574,-0.8536842414384701,-0.9267304599076895,-0.9316820520898808,-0.9225637169225935,-0.8393025765131888,-0.8454520238552318,-0.8326165985155196,-0.8936218629294558,-0.8972624550729889,-0.8904272709309845,-0.8337700821776158,-0.8223412336351676,-0.8262109211497407,-0.8166721327088112,-0.841738406583007,-0.8473043626083783,-0.8368124499697058,-0.8487569048249307,-0.8562763211553255,-0.8424208186218913,-0.6687224464512963,0.41090089526092505,0.0007429222957689099,-0.8680083748866976,-0.740849854170906,-0.8275249590739536,-0.330019058276975,-0.6398753026714553,-0.8410399078405895,-0.6732482284178584,-0.6545466684063439,-0.6620379804352355,-0.6472953706452018,-0.840451527598353,-0.8530079849501087,-0.833638810074947,-0.56230954024879,-0.5767170539676996,-0.5442312212502656,-0.5525880406570763,-0.5658888377035318,-0.5379748241749054,-0.4877521898689112,-0.44678977411788734
